"","review_count","rating","price","StateRate","CountyRate","CityRate","SpecialRate","CombinedRate","id","distance","state","longitude","latitude"
"BWsw5n4lFaFZR59nvtfsQA",41.8598523084376,-0.313673941519261,0.627347883038522,0,0.02,-0.045,0.01,-0.015,"BWsw5n4lFaFZR59nvtfsQA",4979.03914206369,"GA",-84.95457,32.53238
"UiNvacIgCQczaaBfUQVqUQ",17.0174036770138,-0.316339210617094,0.632678421234187,0,0.02,-0.045,0.01,-0.015,"UiNvacIgCQczaaBfUQVqUQ",5910.94589458678,"GA",-84.9498081207275,32.5423612055238
"GARgMgXOxIR_e_Q67PlkRg",-52.1794757277803,0.186725791634993,-0.373451583269986,-6.93889390390723e-18,0.02,-0.045,0.01,-0.015,"GARgMgXOxIR_e_Q67PlkRg",3835.01101287883,"GA",-84.968097,32.5318211
"KW9vZ_-IFEHTxkd05RHOnw",84.1512633536026,-0.767133599678858,0.665101873295571,0,0.0189683731666373,-0.043452559749956,0.01,-0.0144841865833187,"KW9vZ_-IFEHTxkd05RHOnw",5605.84011767446,"GA",-84.987779,32.464521
"7lxgVLltIFcFHBhJyC1iWQ",-41.3047982981002,0.158510442709339,-0.317020885418678,6.93889390390723e-18,0.02,-0.045,0.01,-0.015,"7lxgVLltIFcFHBhJyC1iWQ",4453.58163519983,"GA",-84.9558484792165,32.5202280182431
"3QbwgnKND7FFfVWuOu65qg",76.8664818674426,-0.761956904471247,0.625650042062286,0,0.0192256702098397,-0.0438385053147595,0.01,-0.0146128351049198,"3QbwgnKND7FFfVWuOu65qg",5276.43567135238,"GA",-84.99372,32.46653
"xgN6r38UddWzpTf4bQoReA",74.1224164656926,-0.771548403581712,0.650649036645824,6.93889390390723e-18,0.0191936316417721,-0.0437904474626581,0.01,-0.0145968158208861,"xgN6r38UddWzpTf4bQoReA",5438.13188341023,"GA",-84.9943511955893,32.4649481818605
"0-1C7aRVd_4TIGMH3n_k4Q",149.133767287642,-0.200668555158021,-0.202265459133658,0,0.0103410741405185,-0.0305116112107777,0.01,-0.0101705370702592,"0-1C7aRVd_4TIGMH3n_k4Q",10378.2251549229,"GA",-84.9518966674805,32.4304809570312
"UkY6etKuI0Rsr4kwwPgdNQ",45.1651912111084,0.233032175374552,0.771076090932786,-6.93889390390723e-18,0.0174373217449223,-0.0411559826173835,0.01,-0.0137186608724612,"UkY6etKuI0Rsr4kwwPgdNQ",8781.45365502827,"GA",-84.93662,32.45738
"J9gSPIw93ZWhU34JHemHTg",-55.3366096652546,0.189660317007444,-0.379320634014888,0,0.02,-0.045,0.01,-0.015,"J9gSPIw93ZWhU34JHemHTg",4375.03739137567,"GA",-84.9572525918484,32.5224769925515
