"","review_count","rating","price","StateRate","CountyRate","CityRate","SpecialRate","CombinedRate","id","distance","state","longitude","latitude"
"bbXOEV75LknsYZt7krddiQ",-21.5087544952347,0.584848072293372,0.179193901116739,-0.0625,0,0,0,-0.0625,"bbXOEV75LknsYZt7krddiQ",2729.31395999224,"NH",-71.2035602,42.7475369
"8ZTVZLM8P80Xm7mpSeAtAA",27.3713947661741,-0.293054626611752,0.0968544131869415,-0.0625,0,0,0,-0.0625,"8ZTVZLM8P80Xm7mpSeAtAA",3233.42140966431,"NH",-71.222738,42.77304
"k8YDCNn-MOkObJKX2E6ySA",-91.7920796566215,1.27291101603935,-0.90815403913737,-0.0625,0,0,0,-0.0625,"k8YDCNn-MOkObJKX2E6ySA",2436.04426142111,"NH",-71.210237,42.755726
"5WXInZk39TCoe2c_goEQtQ",49.5158202734856,0.544800557974737,0.208032891978434,-0.0625,0,0,0,-0.0625,"5WXInZk39TCoe2c_goEQtQ",2584.17083333437,"NH",-71.2063856,42.7520468
"faJLMuU_x5tg2WXgheMNlQ",31.3350335869068,0.57279089741962,0.19872314534467,-0.0625,0,0,0,-0.0625,"faJLMuU_x5tg2WXgheMNlQ",2574.73107589583,"NH",-71.207427,42.754266
"PQPxm4VabY2N-yNqojxLSQ",94.7783077014561,0.556317653985377,0.193607483287657,-0.0625,0,0,0,-0.0625,"PQPxm4VabY2N-yNqojxLSQ",2477.23480482094,"NH",-71.2105522,42.756944
"DFTJ5X75AJat53_So1U9Yg",-115.564001456611,-0.5,2.22044604925031e-16,-0.0625,0,0,0,-0.0625,"DFTJ5X75AJat53_So1U9Yg",2591.89331972523,"NH",-71.231391,42.768867
"AXF6DqblCtV8keEoiuVJug",-25.6762482419159,0.296570574699864,0.0718807300594919,-0.0625,0,0,0,-0.0625,"AXF6DqblCtV8keEoiuVJug",2811.73412000162,"NH",-71.2029699,42.74864
"cyZoS8uc2Kev2UTBn0rh7A",-87.0611961718874,-0.249331917124904,0.111823345078872,-0.0625,0,0,0,-0.0625,"cyZoS8uc2Kev2UTBn0rh7A",2797.88876747652,"NH",-71.2195158004761,42.7689271350512
"EGSrKp-aQjTL1tltrt4Azw",-119.40001770524,0.316122344326525,0,-0.0625,0,0,0,-0.0625,"EGSrKp-aQjTL1tltrt4Azw",1555.99608694778,"NH",-71.2115812907799,42.7582821141901
"a-ROOWK0Dkwt5gYjgeM2Bg",-108.071586518501,1.27250796962336,-0.90769449079654,-0.0625,0,0,0,-0.0625,"a-ROOWK0Dkwt5gYjgeM2Bg",1313.77950119242,"NH",-71.2114863,42.756097
"I_HHJ8hKW-IIu7TGzvKraw",19.2441549492214,0.469427630408914,0.397587641690141,-0.0625,0,0,0,-0.0625,"I_HHJ8hKW-IIu7TGzvKraw",219.657071290435,"NH",-71.10221,42.816524
"QF2p-A4IGDyHoE0Z7YOs2w",-17.7437479851294,-0.605287338384462,-0.537455981946549,-0.0625,0,0,0,-0.0625,"QF2p-A4IGDyHoE0Z7YOs2w",174.510228161822,"NH",-71.1029121279716,42.8153112530708
"SZhKxpmWD32GiS9ImGMBzA",-27.338960075825,-0.499119783672724,0.357409191612679,-0.0625,0,0,0,-0.0625,"SZhKxpmWD32GiS9ImGMBzA",888.982530825573,"NH",-71.103927,42.822611
"V8t1KnpniEAfNbTe55EoMg",-46.3146597301093,0.460138515756287,-0.63146617499978,-0.0625,0,0,0,-0.0625,"V8t1KnpniEAfNbTe55EoMg",3867.86187150201,"NH",-71.10494,42.84941
"1y952IPfmXKPIKJho7DtXw",-23.45737921671,-0.474038635001185,0.308810863319467,-0.0625,0,0,0,-0.0625,"1y952IPfmXKPIKJho7DtXw",3389.48610998751,"NH",-71.10595,42.845204
"8iNpz8tniaLsat9Hj5ExjQ",-59.359321200963,-0.509510636062602,0.384438995549399,-0.0625,0,0,0,-0.0625,"8iNpz8tniaLsat9Hj5ExjQ",345.917676918785,"NH",-71.1030723899603,42.8169547766447
"aS3p9vq7Muk05vN8SquXAQ",-33.0299235554864,0.0115558389415855,-0.444455079668122,-0.0625,0,0,0,-0.0625,"aS3p9vq7Muk05vN8SquXAQ",3351.98259067113,"NH",-71.0437459498644,42.8564798086882
"5bfbcykO9kAHgm1HA3xBHg",-52.4706137161066,1.06379423286207,-0.429130643570061,-0.0625,0,0,0,-0.0625,"5bfbcykO9kAHgm1HA3xBHg",654.877815308886,"NH",-71.004352,42.86901
"EYgO2ZhQbP41frt_TxyCMg",20.5394366399528,0.917935797916237,0.470074082471761,-0.0625,0,0,0,-0.0625,"EYgO2ZhQbP41frt_TxyCMg",2976.63125155945,"NH",-70.871,42.8987
"ijnPXeQNqJouu_YiQ57Q-w",52.020795497808,-0.0760236562288084,0.470322938833446,-0.0625,0,0,0,-0.0625,"ijnPXeQNqJouu_YiQ57Q-w",2625.83607637242,"NH",-70.8725029975176,42.8934439086742
"tzPJHfUC4LgmYh43H5-xbQ",-4.38092735565336,-0.0978537603065099,0.494488294110875,-0.0625,0,0,0,-0.0625,"tzPJHfUC4LgmYh43H5-xbQ",2691.04389747401,"NH",-70.870942,42.891657
"ycz_2uJLfMjuXpcb0l2EOg",-44.7856984271282,-0.684314659451332,0.187642973629384,-0.0625,0,0,0,-0.0625,"ycz_2uJLfMjuXpcb0l2EOg",2862.35544233295,"NH",-70.8704216386404,42.8954324221573
"NaVV90a33yFp-tdexBMDOQ",-37.0122398331505,-1.19506387714668,0.236086727652233,-0.0625,0,0,0,-0.0625,"NaVV90a33yFp-tdexBMDOQ",1964.58962731165,"NH",-70.88331855757,42.8959789824317
"yzFZ47mW5O1c1upijPK6Lw",-64.4831195971873,-0.0705824261534485,0.519535259444462,-0.0625,0,0,0,-0.0625,"yzFZ47mW5O1c1upijPK6Lw",3142.90225939927,"NH",-70.8644929155707,42.8837296951229
"DCvVoRh0Xgul3nunfMblBA",-79.4056492663661,-1.1868248936213,0.189599092945162,-0.0625,0,0,0,-0.0625,"DCvVoRh0Xgul3nunfMblBA",3120.04385131105,"NH",-70.8701733186411,42.9002296072047
"2Wggjl9AceUEdLqnp4EndQ",33.8891540664742,0.752726213268778,0.304045268336363,0.00750000000000001,0,0,0,0.00750000000000001,"2Wggjl9AceUEdLqnp4EndQ",1141.41298204798,"RI",-71.12892,41.55429
"GAUFUCiBzwnOtH8Ugg64UQ",-30.7945092187886,0.5,-0.770252762564573,0.00750000000000002,0,0,0,0.00750000000000002,"GAUFUCiBzwnOtH8Ugg64UQ",1145.28708664617,"RI",-71.12877,41.55959
"2o9MAKDN3PsCXaePm1Na_w",-14.7331231689911,-0.493615313092998,0.25877153217803,0.00750000000000001,0,0,0,0.00750000000000001,"2o9MAKDN3PsCXaePm1Na_w",286.511163253617,"RI",-71.181459279716,41.6704972848846
"YK3dFTAFi_NWAva6oIOaRg",-53.2168963740037,-0.48200075902492,-0.831142194727537,0.00750000000000001,0,0,0,0.00750000000000001,"YK3dFTAFi_NWAva6oIOaRg",1172.07494483542,"RI",-71.1903181,41.6618018
"KzM8TceE4PP7b8G6WMtfNw",-28.7021423637263,-0.833583056646537,0,0.00750000000000001,0,0,0,0.00750000000000001,"KzM8TceE4PP7b8G6WMtfNw",3792.05428865367,"RI",-71.26978,41.73045
"W0BuHTYn9i9PwATAA84vFQ",-45.806698653012,0.615664551186779,0.20706736686198,0.00750000000000001,0,0,0,0.00750000000000001,"W0BuHTYn9i9PwATAA84vFQ",3896.17831048985,"RI",-71.31007,41.7416
"MSrKX5ppekK4Vw0z_knvTg",-73.0121419862428,0.734223279768382,0,0.00750000000000001,0,0,0,0.00750000000000001,"MSrKX5ppekK4Vw0z_knvTg",2726.10756690291,"RI",-71.2756939977407,41.729937940836
"TXssWGes5W-C8tUEhTw7wA",-101.692305705765,0.235341588441381,0,0.00750000000000001,0,0,0,0.00750000000000001,"TXssWGes5W-C8tUEhTw7wA",2736.97771980512,"RI",-71.277547,41.7305
"l0-4IyxZS81PQU008I4DBg",-155.362930345836,1.23649325053904,-1,0.00750000000000001,0,0,0,0.00750000000000001,"l0-4IyxZS81PQU008I4DBg",2784.18042736938,"RI",-71.27924,41.73048
"L2rorP9asOFLUhOPLXHO6A",-57.9145011717883,0.329925340198872,0.414740458309815,0.00750000000000001,0,0,0,0.00750000000000001,"L2rorP9asOFLUhOPLXHO6A",3940.01493554963,"RI",-71.307214,41.738708
"HOxPg3hwT-4sojlf9QGwLg",-53.9659866172488,0.595929518056255,0.267840644475048,0.00750000000000001,0,0,0,0.00750000000000001,"HOxPg3hwT-4sojlf9QGwLg",2941.812506505,"RI",-71.3427908,41.7591509
"C-2KzzaGECRq7zMUmQEQkA",-77.7586525789895,0.778237804346384,0.515172443779034,0.00749999999999999,0,0,0,0.00749999999999999,"C-2KzzaGECRq7zMUmQEQkA",1832.60800980009,"RI",-71.3340018689632,41.7796151247292
"o0kb5TI5fnmBmCDOBFV2IQ",-31.2815890740349,0.124341083137067,0.209831303743694,0.00750000000000002,0,0,0,0.00750000000000002,"o0kb5TI5fnmBmCDOBFV2IQ",3600.76075820475,"RI",-71.3099445,41.7415327
"Y9nXhUv77tdvLFKRbLz-Nw",-52.8108398300131,0.258349550197145,0.251779755440785,0.00750000000000001,0,0,0,0.00750000000000001,"Y9nXhUv77tdvLFKRbLz-Nw",3019.12132855256,"RI",-71.3104822486639,41.7416774068215
"VptoQPsvc6v7_nZ0bmRemQ",-110.319044570682,0.331779876049205,0.299582315006523,0.00749999999999999,0,0,0,0.00749999999999999,"VptoQPsvc6v7_nZ0bmRemQ",2219.87953295594,"RI",-71.366979,41.822307
"pbZppR_Qy20wlD-yJV486Q",182.447751024683,-0.361447661498613,0.210054850727901,0.00750000000000001,0,0,0,0.00750000000000001,"pbZppR_Qy20wlD-yJV486Q",840.612687945547,"RI",-71.3417649,41.8055688
"zEDutp5VYHVzDKXeKZR-eQ",65.401372761053,0.983898759370892,0.235299585392941,0.00749999999999999,0,0,0,0.00749999999999999,"zEDutp5VYHVzDKXeKZR-eQ",800.104465585505,"RI",-71.348587,41.80809
"5bFh0YkxkboBO8ehM0BeoA",-62.4314671792795,0.0152024313073955,2.22044604925031e-16,0.00750000000000001,0,0,0,0.00750000000000001,"5bFh0YkxkboBO8ehM0BeoA",1485.57990615816,"RI",-71.356744,41.822254
"FgUYop5cX4OHW-z3vGCoeQ",4.32796852788425,-0.661077671619953,0.258592213570425,0.00750000000000001,0,0,0,0.00750000000000001,"FgUYop5cX4OHW-z3vGCoeQ",1382.91083638385,"RI",-71.354759,41.822593
"q-Ae8OFo0wbQD7pPlRo17w",-22.0049784525818,-0.22340793102074,0,0.00750000000000001,0,0,0,0.00750000000000001,"q-Ae8OFo0wbQD7pPlRo17w",683.093792275911,"RI",-71.3406679,41.807899
"zokmnzLJWLk1_z6shiwCCQ",-62.226258131726,0.0659142675574724,2.22044604925031e-16,0.00750000000000001,0,0,0,0.00750000000000001,"zokmnzLJWLk1_z6shiwCCQ",2409.96316760682,"RI",-71.371879,41.814285
"Vm_egjzydIoedLlghZoHuA",-87.0755253251592,1.04355041088131,-1,0.00749999999999999,0,0,0,0.00749999999999999,"Vm_egjzydIoedLlghZoHuA",2234.45865999594,"RI",-71.36868,41.81966
"R4MCGC18pBfm4bPn1XiONg",360.859831863151,0.85373795716973,1.27753232468943,0.00750000000000001,0,0,0,0.00750000000000001,"R4MCGC18pBfm4bPn1XiONg",3498.81578346402,"RI",-71.3810316,41.8272337
"HQ9Opw5hGyy4GS400TnuXQ",-87.6294754836377,-0.0369312033475495,0.0832067538117429,0.00750000000000001,0,0,0,0.00750000000000001,"HQ9Opw5hGyy4GS400TnuXQ",2239.2596443,"RI",-71.363555,41.827018
"nJ13YELwEmpRXycTrW1SWA",31.7979836279853,0.75431647359793,0.410200554178056,0.00750000000000001,0,0,0,0.00750000000000001,"nJ13YELwEmpRXycTrW1SWA",1117.92943171942,"RI",-71.35175,41.8868859
"VnYTBn6g9OeoAHiOLEqL0g",-12.0241263911522,0.385469414902848,0.431070984581005,0.00750000000000001,0,0,0,0.00750000000000001,"VnYTBn6g9OeoAHiOLEqL0g",785.724307167466,"RI",-71.348081,41.891643
"pahHKrNnlWlBO66LxCQHUA",46.2832495810853,0.725860030107409,0.487177365739365,0.00750000000000001,0,0,0,0.00750000000000001,"pahHKrNnlWlBO66LxCQHUA",1710.94955359001,"RI",-71.3524551,41.8782654
"JyfX0WMQOF8thj4SKIgYxA",98.8426829673212,0.203250942052046,0.305037288959436,0.00750000000000001,0,0,0,0.00750000000000001,"JyfX0WMQOF8thj4SKIgYxA",1404.28102228694,"RI",-71.353537067771,41.8964160522227
"Fnn8g4JDEl8_FyOMyzXBKw",43.3884194718267,-0.133790198069821,0.412597566798463,0.00750000000000001,0,0,0,0.00750000000000001,"Fnn8g4JDEl8_FyOMyzXBKw",1350.68582747217,"RI",-71.3538589477539,41.8949012756348
"YoNS4dZ61pXkMFkwB1lovg",79.1939250805783,0.319061032931762,0.533630889428198,0.00750000000000001,0,0,0,0.00750000000000001,"YoNS4dZ61pXkMFkwB1lovg",1856.70795952946,"RI",-71.3549334,41.8783935
"2c1zgk5yKP-vJeFFwDfHAA",-4.12784254992312,-0.248212419618934,-0.505134581610854,0.00750000000000001,0,0,0,0.00750000000000001,"2c1zgk5yKP-vJeFFwDfHAA",871.542393090935,"RI",-71.3493447,41.8889526
"RgpEUOhd5ED5lAOsv7YiFg",-47.7779306908311,-0.284192964233767,0.57688022586602,0.00750000000000001,0,0,0,0.00750000000000001,"RgpEUOhd5ED5lAOsv7YiFg",3736.68199043286,"RI",-71.3544845581055,41.8584705752327
"qgbA7IGZxfufhJ-3nUE5lw",-98.8290075118111,0.802159984460652,0.566038794294089,0.00749999999999999,0,0,0,0.00749999999999999,"qgbA7IGZxfufhJ-3nUE5lw",2369.36843885055,"RI",-71.3546262,41.872202
"IrcWDx0aGKLKpewQl13mXQ",-68.3411730441804,0.235239293780941,0.491096429694666,0.00750000000000001,0,0,0,0.00750000000000001,"IrcWDx0aGKLKpewQl13mXQ",1596.26268629126,"RI",-71.35748,41.88699
"jDHDczXnYjK-JUkvvqhrQA",-31.7368671386164,-0.289052662827385,-0.41836526967431,0.00750000000000001,0,0,0,0.00750000000000001,"jDHDczXnYjK-JUkvvqhrQA",2541.69996844493,"RI",-71.3546907529235,41.8704029543489
"4Z6NYVDascan5fbDne9QIg",-58.9584222951375,0.226599803486069,-0.4882836664213,0.00750000000000001,0,0,0,0.00750000000000001,"4Z6NYVDascan5fbDne9QIg",2410.05537216748,"RI",-71.3645508328974,41.8797410633105
"2gn5zc9_7nUw32SLIW47TA",98.1631850777974,1.24077843206047,0.431137963934338,0.00749999999999999,0,0,0,0.00749999999999999,"2gn5zc9_7nUw32SLIW47TA",3903.5761857434,"RI",-71.37429,41.86662
"f7aBFDihG4pxXjdefgpdUg",-61.0443311913256,0.718732183195843,-0.659530365269188,0.00750000000000001,0,0,0,0.00750000000000001,"f7aBFDihG4pxXjdefgpdUg",2798.55393089808,"RI",-71.3726058974862,41.8921099315711
"OxE6Kz3Zm-NOt0DXP8-_0w",-85.4569911753812,0.725014406988536,0.510225590447698,0.00750000000000001,0,0,0,0.00750000000000001,"OxE6Kz3Zm-NOt0DXP8-_0w",3596.71454281905,"RI",-71.3764191,41.8736649
"bBsMUa52u0q_gE_ECKfLRw",-77.3497410685055,-0.189244732907804,0.34889731139707,0.00750000000000001,0,0,0,0.00750000000000001,"bBsMUa52u0q_gE_ECKfLRw",2934.27063615357,"RI",-71.3629,41.87054
"GjmSsOAP0ShRZue44DBBtw",-52.0886189974422,-0.267103561886009,0.352497166490403,0.00750000000000001,0,0,0,0.00750000000000001,"GjmSsOAP0ShRZue44DBBtw",2040.59508924194,"RI",-71.387649,41.890331
"kuMdtM2ZB43cZQYx7-ERnw",-63.4138501953771,-0.110534302576856,0.332527000400536,0.00750000000000001,0,0,0,0.00750000000000001,"kuMdtM2ZB43cZQYx7-ERnw",521.911561695626,"RI",-71.46714,42.01505
"g1H9zWKSZaRkCgyYRTL3kw",-60.3397972072413,0.454994507371201,0.748785805330446,0.00750000000000001,0,0,0,0.00750000000000001,"g1H9zWKSZaRkCgyYRTL3kw",2111.8511851199,"RI",-71.4969097,42.0183469
"DfsUHsp2P3w-FEnlbK9JBw",-32.5062295269757,1.55366029319325,-0.52919186058548,0.00750000000000001,0,0,0,0.00750000000000001,"DfsUHsp2P3w-FEnlbK9JBw",3863.25810295613,"RI",-71.5145447105169,42.002439961571
"y2zYOMc56ynw5tNgtz04YQ",-26.0250508889759,0.969476962087034,-0.507207028202571,0.00750000000000002,0,0,0,0.00750000000000002,"y2zYOMc56ynw5tNgtz04YQ",2398.9766860657,"RI",-71.5011292,42.014389
"2o9ANW9s3BQ02-c_pJZjNg",99.1615743431621,0.0509097372725762,0.465164703082702,0.00750000000000001,0,0,0,0.00750000000000001,"2o9ANW9s3BQ02-c_pJZjNg",3671.75444937896,"RI",-71.5132522583008,42.0045509338379
"DH3SW8QzVrbx7L_ZKetpcg",239.157159933469,0.484885256254536,-0.585627580164584,0.00750000000000001,0,0,0,0.00750000000000001,"DH3SW8QzVrbx7L_ZKetpcg",3096.60682159435,"RI",-71.485044928239,41.991307109827
"lHKSc2rS7lyiHuXHTeDoSQ",34.7509083157992,0.423800733371598,-0.592521007659818,0.00750000000000001,0,0,0,0.00750000000000001,"lHKSc2rS7lyiHuXHTeDoSQ",1621.74403855669,"RI",-71.480724,42.004312
"QWyG7YDSFK3wSp4cnYV1QA",9.28398308945062,0.55031793916488,-0.545773296284131,0.00750000000000002,0,0,0,0.00750000000000002,"QWyG7YDSFK3wSp4cnYV1QA",3649.65783470392,"RI",-71.51291,42.00444
"JLr13bSN2ccR8dbZoXn4Jg",-52.1101474568071,-0.730383689111875,0.135004964184779,0.00750000000000001,0,0,0,0.00750000000000001,"JLr13bSN2ccR8dbZoXn4Jg",303.562781489427,"RI",-71.4725,42.0148
"ASPhReiu3rooTrDue-baTQ",-17.8185501881669,-0.156524905258721,-0.576089008717699,0.00750000000000001,0,0,0,0.00750000000000001,"ASPhReiu3rooTrDue-baTQ",1485.76782999395,"RI",-71.4902572631836,42.0158424377441
"mT-cbwNNAb9ftdEHAyWtZA",57.1725442047287,-0.184909014152179,0.298414553052412,0.00750000000000001,0,0,0,0.00750000000000001,"mT-cbwNNAb9ftdEHAyWtZA",3818.69439306943,"RI",-71.468025,41.983211
"vkfEHFP-IjQshrYIjfVIFQ",-16.2101626882068,-0.521337552872084,0.474059695330833,0.00750000000000001,0,0,0,0.00750000000000001,"vkfEHFP-IjQshrYIjfVIFQ",2520.55765076733,"RI",-71.5027961,42.0153552
"8AIZ_zXg9_FWbIKBptD2lw",-38.2111393195743,-0.594696002587524,0.318519296494789,0.00750000000000001,0,0,0,0.00750000000000001,"8AIZ_zXg9_FWbIKBptD2lw",3340.30986887975,"RI",-71.5112918615341,42.0092503386243
"0DgbZ9mul31T-fNhdMfmKw",-20.2709080190729,-0.619397561445777,0.337178174303284,0.00750000000000001,0,0,0,0.00750000000000001,"0DgbZ9mul31T-fNhdMfmKw",3003.30623190954,"RI",-71.506278,42.007686
"z5NHbHXn0krY9XPGkdnHmQ",10.4589187649875,-0.0211556261348638,-0.583225650377525,0.00750000000000001,0,0,0,0.00750000000000001,"z5NHbHXn0krY9XPGkdnHmQ",2720.32121451756,"RI",-71.4883422851562,41.9960975646973
"fqocnXGgv-Db12PaigBOVg",-30.241713328664,-0.204977231682745,-0.501238247702846,0.00749999999999999,0,0,0,0.00749999999999999,"fqocnXGgv-Db12PaigBOVg",993.964667984227,"RI",-71.5029394626617,42.00791104199
"b6wocGQ0FxrWgtyZDB_7vw",-55.8938683357549,0.847746941156486,0.442546176945151,0.00749999999999999,0,0,0,0.00749999999999999,"b6wocGQ0FxrWgtyZDB_7vw",2833.13641325139,"RI",-71.5213,41.9942
"LbDsByEV3nwV5GymcXXhgw",-59.1266935529487,-0.375379130031633,0.313464710327664,0.00750000000000001,0,0,0,0.00750000000000001,"LbDsByEV3nwV5GymcXXhgw",1189.20297447722,"RI",-71.506325,42.006225
"fmz5pAgHqTV5LK5GOr8dLg",300.071388649989,0.0258299476757315,0.446376363355785,0.00750000000000001,0,0,0,0.00750000000000001,"fmz5pAgHqTV5LK5GOr8dLg",3452.31004761992,"RI",-71.6054916,41.9857805
"rpaUYCqcAQ041wpNsocuFw",45.0625516774865,0.000339159409770584,0.468967718490855,0.00750000000000001,0,0,0,0.00750000000000001,"rpaUYCqcAQ041wpNsocuFw",1090.84252805164,"RI",-71.5855900175255,42.0050400107292
"od8s4h84SJgPcNm1oHiGTA",-7.67334029714807,0.10211436148333,0.474563878920568,0.00750000000000001,0,0,0,0.00750000000000001,"od8s4h84SJgPcNm1oHiGTA",4011.33807500679,"RI",-71.6151733398438,41.9777336120605
"6FP5M04d6si-lfXG95KIUQ",0.454902765650417,-0.382298165822268,0.384162762305298,0.00750000000000002,0,0,0,0.00750000000000002,"6FP5M04d6si-lfXG95KIUQ",2755.76567408511,"RI",-71.5978164672852,41.9949264526367
"nFRbp0w_ZUVeJDsG7dpWAg",1,1,0,0,0,0,0,0,"nFRbp0w_ZUVeJDsG7dpWAg",1139.13279000966,"PA",-78.41082,39.73245
"izTQEATaoEhOMAQVqpQInQ",-20.0245978496294,-0.893416026486728,0.137318484061229,0,0,0,0,0,"izTQEATaoEhOMAQVqpQInQ",544.3942063714,"PA",-77.7244217,39.7229265
"HdAQh2FpbGSsSb9bGgYuiA",-13.7060178368985,-0.433424379829428,-0.755839854457574,-6.93889390390723e-18,0,0,0,-6.93889390390723e-18,"HdAQh2FpbGSsSb9bGgYuiA",3381.03070883171,"PA",-77.725798,39.752226
"oG6Dk2mk7dT0C9BUUOcRcw",-1,0,0,0,0,0,0,0,"oG6Dk2mk7dT0C9BUUOcRcw",1865.21845350812,"PA",-77.4739449,39.729872
"-xwSD42_Jadkhd42ldzOOg",-15,-0.5,0,0,0,0,0,0,"-xwSD42_Jadkhd42ldzOOg",1413.73500909517,"PA",-77.471005,39.725691
"6f-0Qdv73UuarsFX2bbeIQ",-11,-1,0,0,0,0,0,0,"6f-0Qdv73UuarsFX2bbeIQ",1317.30778641772,"PA",-77.4713516235352,39.7211723327637
"S-iZ7TRol9MvL5xyaEcwXQ",-28.2973543617237,0.881782550864836,-0.394827967594955,0,0,0,0,0,"S-iZ7TRol9MvL5xyaEcwXQ",1271.03111533441,"PA",-77.300031,39.725865
"HeGqRTqFZwIQmlBYEcaO0w",-12.4775836442425,-0.00279306791518641,0.323717673590947,6.93889390390723e-18,0,0,0,6.93889390390723e-18,"HeGqRTqFZwIQmlBYEcaO0w",2633.32504372123,"PA",-76.668912,39.730769
"x9xgDgDc3y181zuyNT6Dvg",-13,0,0,0,0,0,0,0,"x9xgDgDc3y181zuyNT6Dvg",1729.6782198841,"PA",-76.3268030674591,39.7271736889005
"s_mocf1AcgTL7trgXvGdRQ",-9,-0.5,1,0,0,0,0,0,"s_mocf1AcgTL7trgXvGdRQ",3160.51386800864,"PA",-76.33139,39.74759
"YPy1tMYmobBA7fh1KByq1g",-14,-0.5,1,0,0,0,0,0,"YPy1tMYmobBA7fh1KByq1g",3509.12546500345,"PA",-76.3304907,39.7514612
"9cY_WVeaHpXHEDl6zFLpjg",-13,-1,1,0,0,0,0,0,"9cY_WVeaHpXHEDl6zFLpjg",2835.46100742866,"PA",-76.330957,39.744547
"wjW6YN9s-iDq7l9PcUsPZw",88.3772424112946,1.63712925518565,0.38773633315537,0,0,0,0,0,"wjW6YN9s-iDq7l9PcUsPZw",2970.13558861061,"PA",-76.0186897,39.7491592
"M0fZ1nINe1bVxyh3LCwNlg",-31.6413074987131,0.637633125629122,0.388258450047758,0,0,0,0,0,"M0fZ1nINe1bVxyh3LCwNlg",2970.59317425937,"PA",-76.019473,39.749497
"GlrjVYs_IxZniv99Kt5vwQ",-4.51384579464891,1.25053253056342,-1,0,0,0,0,0,"GlrjVYs_IxZniv99Kt5vwQ",3213.30633653824,"PA",-75.921264,39.748616
"QIIOtX9IJD35qwTvQN7CQg",13.2703540497821,-0.73937007509174,0.0129774262858311,0.00836373131623017,-0.00491984195072363,0,-0.00344388936550654,6.93889390390723e-18,"QIIOtX9IJD35qwTvQN7CQg",1380.94153752504,"MD",-77.13706,38.96502
"6OPF3jcRQSIXf2wmOvtJPA",-124.152419732116,-0.149376505021149,0.19692704233241,0.0139348479327711,-0.00819696937221831,0,-0.00573787856055282,-1.38777878078145e-17,"6OPF3jcRQSIXf2wmOvtJPA",3390.75133397125,"MD",-77.1624676,38.9747962
"OLMjTF5VuTRAh1YKJYn_ZA",-56.7720970794785,-0.64825638827747,0.180369026918962,0.0145335412295493,-0.0085491418997349,0,-0.00598439932981443,0,"OLMjTF5VuTRAh1YKJYn_ZA",3372.5727455172,"MD",-77.162519538982,38.975102708606
"DlTI_CAnsWD_rqoGavQyTA",-30.2728309676424,-0.685191631636123,0.163604378253482,0.017,-0.01,0,-0.007,0,"DlTI_CAnsWD_rqoGavQyTA",3304.88675598279,"MD",-77.1620352,38.9746224
"h9lD4f6TvD16LxwhHfXH9w",-134.212214083738,-0.253139016132844,-0.748573890317343,0.017,-0.01,0,-0.007,6.93889390390723e-18,"h9lD4f6TvD16LxwhHfXH9w",1045.46438363303,"MD",-77.1402715,38.9693595
"Jrmaj8kXtLEznCPg885k1w",12.6185490964009,-0.216765741915839,-1.71676574191584,-0.017,0.01,0,0.007,-6.93889390390723e-18,"Jrmaj8kXtLEznCPg885k1w",1695.08778300128,"VA",-77.493866,39.198781
"hRuR-ohZhByWzH8n-FuPzQ",2.18014242106626,-0.0771460749520405,0.392640615893817,6.93889390390723e-18,0,0,0,6.93889390390723e-18,"hRuR-ohZhByWzH8n-FuPzQ",3377.93601350392,"MD",-77.7482,39.45867
"pHS_jGK9j4Ts3P-q8xQOnw",-71.2344398470213,-0.572793043560986,0.388252243541359,6.93889390390723e-18,0,0,0,6.93889390390723e-18,"pHS_jGK9j4Ts3P-q8xQOnw",3100.22623577605,"MD",-77.7511105,39.4574503
"f6v1JoPDGIuk0Kc42XLQrA",-59.5081336177853,-0.0755805815918213,-0.605784525054092,0,0,0,0,0,"f6v1JoPDGIuk0Kc42XLQrA",3776.35663770604,"MD",-77.74504,39.4617
"_VikY1rGSVdVgB8zybo2dA",24,-0.5,1,0,0,0,0,0,"_VikY1rGSVdVgB8zybo2dA",3578.76058072856,"MD",-78.8284,39.59554
"xpjdNZahB-OHmxPjKEZWiA",8,-1,1,0,0,0,0,0,"xpjdNZahB-OHmxPjKEZWiA",3307.69212975027,"MD",-78.8495865,39.5741158
"eYYzd_FF9yMCSUGAp5OW9w",9,-1,0,0,0,0,0,0,"eYYzd_FF9yMCSUGAp5OW9w",3306.76847701494,"MD",-78.847151,39.5800336
"N6Bppb_lwgOBKOOFVBNcsA",5,-0.5,0,0,0,0,0,0,"N6Bppb_lwgOBKOOFVBNcsA",3374.47368662669,"MD",-78.847474,39.580828
"xh7nukggcjj6Im3ltKWmoQ",0.915288978888716,1.08594317141798,0.886390245752711,-0.055,0,0,0,-0.055,"xh7nukggcjj6Im3ltKWmoQ",3661.21615150169,"NH",-70.8635555,43.26346
"zzSIPDhnLwcOO8QXmK2Bvw",-10.8529547540388,0.5540570671169,0.823809523153443,-0.055,0,0,0,-0.055,"zzSIPDhnLwcOO8QXmK2Bvw",3519.87167306743,"NH",-70.863883,43.26125
"uzoJwXGgO1DF3NnZ6iUmqg",-6.16827134788604,0.366819976107013,0.523444585424089,-0.055,0,0,0,-0.055,"uzoJwXGgO1DF3NnZ6iUmqg",3916.1716256113,"NH",-70.87856,43.239119
