"","zip_code","id","name","is_closed","review_count","rating","price","distance","latitude","longitude","city","state","StateRate","CountyRate","CityRate","SpecialRate","CombinedRate","is_focal"
"1618","99403","gtTVARUfk2G4Mf1blHSO9w","Tomato Bros",FALSE,128,4,2,3060.0954736884,46.4202147,-117.040659,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1619","99403","kHhx-277bhXhO6voEWRxgw","Fazzari's Finest",FALSE,107,4.5,2,3292.87436216806,46.41932,-117.057658,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1620","99403","o0_pf0YB04HDNfcqW883_g","Hogan's Place",FALSE,35,4.5,2,2250.96582920858,46.41236,-117.04594,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1621","99403","Pt2CWRU6k7yD2OuokQZ5gA","Bogeys",FALSE,5,4,2,3551.51308167216,46.4241203,-117.0472852,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1622","99403","q2fiKLOMxlicg3HmQSBlSg","Quay Restaurant",FALSE,12,3.5,2,3667.60443997555,46.424728,-117.046493,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1623","99403","luL9QDc98Fmqhg1i46oxbA","Bamboo Gardens",FALSE,21,3.5,2,2242.64909483285,46.4124,-117.04517,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1624","99403","SHmvW0xrFn-pAR4rpPwwyA","Station 3 Family Restaurant & Lounge",FALSE,15,3.5,2,2219.18360553816,46.412099,-117.045717,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1625","99403","uoGUs1CClp__queM5V9wZg","Paraiso Vallarta",FALSE,26,4,2,3090.40756914626,46.42014,-117.04518,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1626","99403","nOicv38ea9excnvOIBACpA","Jose Tacos",FALSE,18,4.5,1,3163.74162252255,46.420084,-117.050097,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1627","99403","x_XIbvIVQBCq50Mv04IlWQ","Rookies A Sports Pub",FALSE,7,4,2,2705.27312527829,46.4167540050156,-117.044295794192,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1628","99403","OPA4WIjdSQ3isvVLFdKpGA","Thai Garden",FALSE,24,3.5,2,2742.16040409732,46.41707,-117.04491,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1629","83501","2VboyarmzWyNU4rWj_YJ0g","Waffles N More",FALSE,127,4.5,1,3496.96850415622,46.418421,-117.01247,"Lewiston","ID",0.06,0,0,0,0.06,TRUE
"1630","99403","SxpicUgMEbN9brEiW_bVKQ","Hazel's Good Eats",FALSE,53,4.5,1,3054.44586878276,46.41974,-117.04583,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1631","99403","lI53zoVsxR3QsHDQ69hmfQ","Sauté on 6th",FALSE,39,4.5,2,2275.81608849555,46.41257,-117.04595,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1632","99403","ZpBX94sd_tHMZtcO7KwVmg","Rooster's Waterfront Restaurant",FALSE,98,3.5,2,3979.06081443488,46.4265831398255,-117.055567391217,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1633","99403","gtTVARUfk2G4Mf1blHSO9w","Tomato Bros",FALSE,128,4,2,3060.0954736884,46.4202147,-117.040659,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1634","99403","kHhx-277bhXhO6voEWRxgw","Fazzari's Finest",FALSE,107,4.5,2,3292.87436216806,46.41932,-117.057658,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1635","99403","o0_pf0YB04HDNfcqW883_g","Hogan's Place",FALSE,35,4.5,2,2250.96582920858,46.41236,-117.04594,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1636","99403","Pt2CWRU6k7yD2OuokQZ5gA","Bogeys",FALSE,5,4,2,3551.51308167216,46.4241203,-117.0472852,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1637","99403","q2fiKLOMxlicg3HmQSBlSg","Quay Restaurant",FALSE,12,3.5,2,3667.60443997555,46.424728,-117.046493,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1638","99403","luL9QDc98Fmqhg1i46oxbA","Bamboo Gardens",FALSE,21,3.5,2,2242.64909483285,46.4124,-117.04517,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1639","99403","SHmvW0xrFn-pAR4rpPwwyA","Station 3 Family Restaurant & Lounge",FALSE,15,3.5,2,2219.18360553816,46.412099,-117.045717,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1640","99403","uoGUs1CClp__queM5V9wZg","Paraiso Vallarta",FALSE,26,4,2,3090.40756914626,46.42014,-117.04518,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1641","99403","nOicv38ea9excnvOIBACpA","Jose Tacos",FALSE,18,4.5,1,3163.74162252255,46.420084,-117.050097,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1642","99403","x_XIbvIVQBCq50Mv04IlWQ","Rookies A Sports Pub",FALSE,7,4,2,2705.27312527829,46.4167540050156,-117.044295794192,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1643","99403","OPA4WIjdSQ3isvVLFdKpGA","Thai Garden",FALSE,24,3.5,2,2742.16040409732,46.41707,-117.04491,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1644","83501","wiT7kb14v-S48gAp1vfDzg","Jollymore's: A Dining Experience",FALSE,52,4,2,3482.30133264576,46.41752,-117.011022,"Lewiston","ID",0.06,0,0,0,0.06,TRUE
"1645","99403","SxpicUgMEbN9brEiW_bVKQ","Hazel's Good Eats",FALSE,53,4.5,1,3054.44586878276,46.41974,-117.04583,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1646","99403","lI53zoVsxR3QsHDQ69hmfQ","Sauté on 6th",FALSE,39,4.5,2,2275.81608849555,46.41257,-117.04595,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1647","99403","ZpBX94sd_tHMZtcO7KwVmg","Rooster's Waterfront Restaurant",FALSE,98,3.5,2,3979.06081443488,46.4265831398255,-117.055567391217,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1648","99403","gtTVARUfk2G4Mf1blHSO9w","Tomato Bros",FALSE,128,4,2,3060.0954736884,46.4202147,-117.040659,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1649","99403","kHhx-277bhXhO6voEWRxgw","Fazzari's Finest",FALSE,107,4.5,2,3292.87436216806,46.41932,-117.057658,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1650","99403","o0_pf0YB04HDNfcqW883_g","Hogan's Place",FALSE,35,4.5,2,2250.96582920858,46.41236,-117.04594,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1651","99403","Pt2CWRU6k7yD2OuokQZ5gA","Bogeys",FALSE,5,4,2,3551.51308167216,46.4241203,-117.0472852,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1652","99403","q2fiKLOMxlicg3HmQSBlSg","Quay Restaurant",FALSE,12,3.5,2,3667.60443997555,46.424728,-117.046493,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1653","99403","luL9QDc98Fmqhg1i46oxbA","Bamboo Gardens",FALSE,21,3.5,2,2242.64909483285,46.4124,-117.04517,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1654","99403","SHmvW0xrFn-pAR4rpPwwyA","Station 3 Family Restaurant & Lounge",FALSE,15,3.5,2,2219.18360553816,46.412099,-117.045717,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1655","99403","uoGUs1CClp__queM5V9wZg","Paraiso Vallarta",FALSE,26,4,2,3090.40756914626,46.42014,-117.04518,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1656","99403","nOicv38ea9excnvOIBACpA","Jose Tacos",FALSE,18,4.5,1,3163.74162252255,46.420084,-117.050097,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1657","99403","x_XIbvIVQBCq50Mv04IlWQ","Rookies A Sports Pub",FALSE,7,4,2,2705.27312527829,46.4167540050156,-117.044295794192,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1658","99403","OPA4WIjdSQ3isvVLFdKpGA","Thai Garden",FALSE,24,3.5,2,2742.16040409732,46.41707,-117.04491,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1659","83501","1PnsgFsfrZCmLxXewfyQPQ","Bojack's Broiler Pit",FALSE,58,4,2,3315.7490974979,46.42174,-117.02878,"Lewiston","ID",0.06,0,0,0,0.06,TRUE
"1660","99403","SxpicUgMEbN9brEiW_bVKQ","Hazel's Good Eats",FALSE,53,4.5,1,3054.44586878276,46.41974,-117.04583,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1661","99403","lI53zoVsxR3QsHDQ69hmfQ","Sauté on 6th",FALSE,39,4.5,2,2275.81608849555,46.41257,-117.04595,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1662","99403","ZpBX94sd_tHMZtcO7KwVmg","Rooster's Waterfront Restaurant",FALSE,98,3.5,2,3979.06081443488,46.4265831398255,-117.055567391217,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1663","99403","gtTVARUfk2G4Mf1blHSO9w","Tomato Bros",FALSE,128,4,2,3060.0954736884,46.4202147,-117.040659,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1664","99403","kHhx-277bhXhO6voEWRxgw","Fazzari's Finest",FALSE,107,4.5,2,3292.87436216806,46.41932,-117.057658,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1665","99403","o0_pf0YB04HDNfcqW883_g","Hogan's Place",FALSE,35,4.5,2,2250.96582920858,46.41236,-117.04594,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1666","99403","Pt2CWRU6k7yD2OuokQZ5gA","Bogeys",FALSE,5,4,2,3551.51308167216,46.4241203,-117.0472852,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1667","99403","q2fiKLOMxlicg3HmQSBlSg","Quay Restaurant",FALSE,12,3.5,2,3667.60443997555,46.424728,-117.046493,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1668","99403","luL9QDc98Fmqhg1i46oxbA","Bamboo Gardens",FALSE,21,3.5,2,2242.64909483285,46.4124,-117.04517,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
"1669","99403","SHmvW0xrFn-pAR4rpPwwyA","Station 3 Family Restaurant & Lounge",FALSE,15,3.5,2,2219.18360553816,46.412099,-117.045717,"Clarkston","WA",0.065,0.012,0,0,0.077,FALSE
